studyId,siteName,isPoly,latDD (float),lonDD (float),polyWKT (string),collectionYear,latestYear,earliestYear,genus,species,subspecies,auth,studyTitle (string),investigators (string),webLocation (string),added
"sourcenode_database_itrdb_finl055","Vytamoselka",false,67.080000,27.020000,"",2000,2000,1550,"Pinus sylvestris L.",,,,"Melvin - Vytamoselka - PISY - ITRDB FINL055","Melvin, T.M.","https://doi.org/10.25921/kayq-q277",false
"sourcenode_database_itrdb_ak046","Kobuk/Noatak",false,67.070000,-159.620000,"",1992,1992,978,"Picea glauca (Moench) Voss",,,,"King - Kobuk/Noatak - PCGL - ITRDB AK046","King, J.C.; Graumlich, L.J.","https://doi.org/10.25921/3a2b-f314",false
"sourcenode_database_itrdb_norw005","Skjerstad Botn. Soldatenf.",false,67.070000,15.450000,"",1978,1978,1761,"Pinus sylvestris L.",,,,"Schweingruber - Skjerstad Botn. Soldatenf. - PISY - ITRDB NORW005","Schweingruber, F.H.","https://doi.org/10.25921/78yr-8937",false
"sourcenode_unknown_On the long-term context for late twentieth century warming","Northern Alaska Composite",false,67.000000,-152.000000,"",1990,1990,1524,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Northern Alaska Composite - PCGL - ITRDB AK117","D'Arrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/trt5-m145",false
"sourcenode_unknown_On the long-term context for late twentieth century warming","Yukon Composite",false,67.000000,-139.000000,"",2002,2002,1067,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Yukon Composite - PCGL - ITRDB CANA326","D'Arrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/0seh-fx03",false
"sourcenode_database_itrdb_finl011","Laagennus Pyhantunturi National Park",false,67.000000,27.120000,"",1978,1978,1670,"Pinus sylvestris L.",,,,"Schweingruber - Laagennus Pyhantunturi National Park - PISY - ITRDB FINL011","Schweingruber, F.H.","https://doi.org/10.25921/myta-q164",false
"sourcenode_database_itrdb_finl019","Laagennus Pyhantunturi National Park",false,67.000000,27.120000,"",1978,1978,1701,"Picea abies (L.) H. Karst.",,,,"Schweingruber - Laagennus Pyhantunturi National Park - PCAB - ITRDB FINL019","Schweingruber, F.H.","https://doi.org/10.25921/f133-za41",false
"sourcenode_database_itrdb_finl063","Pyhatunturi",false,67.000000,27.250000,"",1983,1983,1655,"Pinus sylvestris L.",,,,"Briffa - Pyhatunturi - PISY - ITRDB FINL063","Briffa, K.R.","https://doi.org/10.25921/mkrk-wc26",false
"sourcenode_database_itrdb_russ125","Alakurtti",false,66.980000,30.250000,"",1992,1992,1699,"Pinus sylvestris L.",,,,"Schweingruber - Alakurtti - PISY - ITRDB RUSS125","Schweingruber, F.H.","https://doi.org/10.25921/8a08-md09",false
"sourcenode_database_itrdb_russ006","Yamal Hadyta River Polar Timberline Near Spring",false,66.920000,69.170000,"",1963,1963,1535,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Yamal Hadyta R. Polar Timberline Near Spring - LASI - ITRDB RUSS006","Shiyatov, S.G.","https://doi.org/10.25921/fw2a-2890",false
"sourcenode_database_itrdb_russ007","Yamal Hadyta River Intermediate Moisture Site",false,66.920000,69.170000,"",1964,1964,1627,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Yamal Hadyta River Intermediate Moisture - LASI - ITRDB RUSS007","Shiyatov, S.G.","https://doi.org/10.25921/f3sm-jw21",false
"sourcenode_database_itrdb_russ220","Polar Urals LDEO",false,66.900000,65.600000,"",1990,1990,778,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Jacoby - Polar Urals LDEO - LASI - ITRDB RUSS220","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/bwv5-w530",false
"sourcenode_database_itrdb_russ056","Charijaga",false,66.880000,51.950000,"",1990,1990,1797,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Charijaga - PCOB - ITRDB RUSS056","Schweingruber, F.H.","https://doi.org/10.25921/tb18-mw11",false
"sourcenode_database_itrdb_russ058","Charijaga",false,66.880000,51.950000,"",1990,1990,1653,"Pinus sylvestris L.",,,,"Schweingruber - Charijaga - PISY - ITRDB RUSS058","Schweingruber, F.H.","https://doi.org/10.25921/9583-2980",false
"sourcenode_database_itrdb_russ021","Polar Ural (historisch)",false,66.870000,65.630000,"",1990,1990,914,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Polar Ural (historisch) - LASI - ITRDB RUSS021","Schweingruber, F.H.","https://doi.org/10.25921/m6bp-rj20",false
"sourcenode_database_itrdb_russ022","Polar Ural (rezent)",false,66.870000,65.630000,"",1990,1990,1663,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Polar Ural (rezent) - PCOB - ITRDB RUSS022","Schweingruber, F.H.","https://doi.org/10.25921/jwv5-ge33",false
"sourcenode_database_itrdb_russ176","Polar Urals, upper timber",false,66.870000,65.630000,"",1892,1892,778,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Polar Urals, upper timber - LASI - ITRDB RUSS176","Schweingruber, F.H.","https://doi.org/10.25921/8zcd-4f29",false
"sourcenode_database_itrdb_swed002","Muddas 2 (Recollection of Muddas Site A)",false,66.850000,20.370000,"",1972,1972,1532,"Pinus sylvestris L.",,,,"Jonnson - Muddas 2 (Recollection of Muddas Site A) - PISY - ITRDB SWED002","Jonnson, B.","https://doi.org/10.25921/211g-2a48",false
"sourcenode_database_itrdb_swed004","Muddas National Park A",false,66.850000,20.370000,"",1971,1971,1572,"Pinus sylvestris L.",,,,"Harlan - Muddas National Park A - PISY - ITRDB SWED004","Harlan, T.P.; Jonnson, B.","https://doi.org/10.25921/g4f9-ne35",false
"sourcenode_database_itrdb_russ001","Polar Urals Upper Timberline Near Spring Site",false,66.830000,65.750000,"",1968,1968,1541,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Polar Urals Upper Timberline Near Spring - LASI - ITRDB RUSS001","Shiyatov, S.G.","https://doi.org/10.25921/cjdg-1b58",false
"sourcenode_database_itrdb_russ034","Shchuchye River",false,66.820000,69.280000,"",1990,1990,1710,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Shchuchye River - PCOB - ITRDB RUSS034","Schweingruber, F.H.","https://doi.org/10.25921/9s1b-6890",false
"sourcenode_unknown_Reassessing the evidence for tree-growth and inferred temperature change during the Common Era in Yamalia, northwest Siberia","Polar Urals PURLASI",false,66.816700,65.583300,"",2001,2001,1641,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Kirdyanov - Polar Urals PURLASI - LASI - ITRDB RUSS224","Kirdyanov, A.","https://doi.org/10.25921/wbg5-yn89",false
"sourcenode_unknown_Reassessing the evidence for tree-growth and inferred temperature change during the Common Era in Yamalia, northwest Siberia","Polar Urals PURLASI_SC",false,66.816700,65.583300,"",2006,2006,1845,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Kirdyanov - Polar Urals PURLASI_SC - LASI - ITRDB RUSS225","Kirdyanov, A.","https://doi.org/10.25921/sbqn-gh86",false
"sourcenode_database_itrdb_swed006","Muddas National Park B",false,66.780000,20.130000,"",1971,1971,1647,"Pinus sylvestris L.",,,,"Harlan - Muddas National Park B - PISY - ITRDB SWED006","Harlan, T.P.","https://doi.org/10.25921/6y0f-nb62",false
"sourcenode_database_itrdb_swed306","Muddas South",false,66.780000,20.130000,"",1983,1983,1667,"Pinus sylvestris L.",,,,"Briffa - Muddas South - PISY - ITRDB SWED306","Briffa, K.R.","https://doi.org/10.25921/2whk-ay82",false
"sourcenode_database_itrdb_russ207","Zhigansk floodplain",false,66.761800,123.349800,"",2007,2007,1695,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Lloyd - Zhigansk floodplain - PCOB - ITRDB RUSS207","Lloyd, A.H.; Bunn, A.G.; Berner, L.T.","https://doi.org/10.25921/fwk2-sk63",false
"sourcenode_database_itrdb_russ202","Cemetary Valley Zhigansk",false,66.757300,123.355100,"",2007,2007,1670,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Lloyd - Cemetary Valley Zhigansk - LAGM - ITRDB RUSS202","Lloyd, A.H.; Bunn, A.G.; Berner, L.T.","https://doi.org/10.25921/6sjs-zh78",false
"sourcenode_database_itrdb_russ203","Lena River Bluff",false,66.750700,123.416500,"",2007,2007,1763,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Lloyd - Lena River Bluff - LAGM - ITRDB RUSS203","Lloyd, A.H.; Bunn, A.G.; Berner, L.T.","https://doi.org/10.25921/jh0z-6510",false
"sourcenode_database_itrdb_cana121","Richardson Mountain (Trees less 100 years)",false,66.720000,-136.280000,"",1992,1992,1547,"Picea glauca (Moench) Voss",,,,"Szeicz - Richardson Mountain (Trees less 100 years) - PCGL - ITRDB CANA121","Szeicz, J.M.; MacDonald, G.M.; Lundberg, J.","https://doi.org/10.25921/7y5z-1k30",false
"sourcenode_database_itrdb_cana122","Richardson Mountain (Trees grtr 100 years)",false,66.720000,-136.280000,"",1992,1992,1580,"Picea glauca (Moench) Voss",,,,"Szeicz - Richardson Mountain (Trees grtr 100 years) - PCGL - ITRDB CANA122","Szeicz, J.M.; MacDonald, G.M.; Lundberg, J.","https://doi.org/10.25921/9amj-fg43",false
"sourcenode_database_itrdb_russ067","Mangazeja (hist. + rez.)",false,66.680000,82.300000,"",1969,1969,1246,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Mangazeja (hist. + rez.) - PCOB - ITRDB RUSS067","Schweingruber, F.H.","https://doi.org/10.25921/2233-mr86",false
"sourcenode_database_itrdb_russ068","Mangazeja (historisch)",false,66.680000,82.300000,"",1698,1698,1307,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Mangazeja (historisch) - LASI - ITRDB RUSS068","Schweingruber, F.H.","https://doi.org/10.25921/vjnq-kj25",false
"sourcenode_database_itrdb_russ023","Sidorovsk",false,66.670000,82.330000,"",1990,1990,1750,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Sidorovsk - LASI - ITRDB RUSS023","Schweingruber, F.H.","https://doi.org/10.25921/d3pg-ge50",false
"sourcenode_database_itrdb_russ071","Sidorovsk",false,66.670000,82.330000,"",1990,1990,1674,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Sidorovsk - PCOB - ITRDB RUSS071","Schweingruber, F.H.","https://doi.org/10.25921/2nps-by89",false
"sourcenode_database_itrdb_swed340","Jokkmokk",false,66.650000,20.110000,"",2013,2013,1738,"Pinus sylvestris L.",,,,"Esper - Jokkmokk Wet - PISY - ITRDB SWED340","Esper, J.; Konter, O.","https://doi.org/10.25921/6ehd-ka41",false
"sourcenode_database_itrdb_swed341","Jokkmokk",false,66.650000,20.110000,"",2013,2013,1715,"Pinus sylvestris L.",,,,"Esper - Jokkmokk Dry - PISY - ITRDB SWED341","Esper, J.; Konter, O.","https://doi.org/10.25921/hc0s-dv37",false
"sourcenode_database_itrdb_russ008","Forest-Tundra Zone Intermediate Moisture Site B",false,66.600000,82.330000,"",1969,1969,1624,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Forest-Tundra Zone Intermediate Moisture B - LASI - ITRDB RUSS008","Shiyatov, S.G.","https://doi.org/10.25921/rd67-mn28",false
"sourcenode_database_itrdb_russ009","Forest-Tundra Zone Mangazeya Near Spring Site",false,66.600000,82.330000,"",1969,1969,1631,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Forest-Tundra Zone Mangazeya Near Spring - LASI - ITRDB RUSS009","Shiyatov, S.G.","https://doi.org/10.25921/n5dh-da05",false
"sourcenode_database_itrdb_russ010","Forest-Tundra Zone Mangazeya Dry Site",false,66.600000,82.330000,"",1969,1969,1683,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Forest-Tundra Zone Mangazeya Dry Site - LASI - ITRDB RUSS010","Shiyatov, S.G.","https://doi.org/10.25921/ffqc-q403",false
"sourcenode_database_itrdb_russ011","Forest-Tundra Zone Mangazeya Swampy Site",false,66.600000,82.330000,"",1969,1969,1723,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Forest-Tundra Zone Mangazeya Swampy Site - LASI - ITRDB RUSS011","Shiyatov, S.G.","https://doi.org/10.25921/gp8e-2a68",false
"sourcenode_database_itrdb_russ050","Zhigansk",false,66.520000,122.330000,"",1991,1991,1564,"Pinus sylvestris L.",,,,"Schweingruber - Zhigansk - PISY - ITRDB RUSS050","Schweingruber, F.H.","https://doi.org/10.25921/4z2w-zh63",false
"sourcenode_database_itrdb_russ005","Forest-Tundra Zone Intermediate Moisture Site",false,66.500000,66.420000,"",1973,1973,1692,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Shiyatov - Forest-Tundra Zone Intermediate Moisture Site - LASI - ITRDB RUSS005","Shiyatov, S.G.","https://doi.org/10.25921/dm4w-7y69",false
"sourcenode_database_itrdb_swed007","Arjeplog (Plot 4011) Lapland",false,66.330000,18.450000,"",1974,1974,1553,"Pinus sylvestris L.",,,,"Jonnson - Arjeplog (Plot 4011) Lapland - PISY - ITRDB SWED007","Jonnson, B.","https://doi.org/10.25921/pq9f-fk61",false
"sourcenode_database_itrdb_russ204","Indylyun River",false,66.275800,123.916800,"",2007,2007,1519,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Lloyd - Indylyun River - LAGM - ITRDB RUSS204","Lloyd, A.H.; Bunn, A.G.; Berner, L.T.","https://doi.org/10.25921/btw9-7533",false
"sourcenode_database_itrdb_russ205","Indylyun River",false,66.275800,123.916800,"",2007,2007,1551,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Lloyd - Indylyun River - PCOB - ITRDB RUSS205","Lloyd, A.H.; Bunn, A.G.; Berner, L.T.","https://doi.org/10.25921/nab7-ff56",false
"sourcenode_database_itrdb_russ042","Shchely Bozh",false,66.220000,56.330000,"",1990,1990,1784,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Shchely Bozh - PCOB - ITRDB RUSS042","Schweingruber, F.H.","https://doi.org/10.25921/hxnd-an11",false
"sourcenode_database_itrdb_russ046","Shchely Bozh",false,66.220000,56.330000,"",1990,1990,1694,"Pinus sylvestris L.",,,,"Schweingruber - Shchely Bozh - PISY - ITRDB RUSS046","Schweingruber, F.H.","https://doi.org/10.25921/t6e9-1512",false
"sourcenode_database_itrdb_russ064","Shchely Bozh",false,66.220000,56.330000,"",1990,1990,1630,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Shchely Bozh - LASI - ITRDB RUSS064","Schweingruber, F.H.","https://doi.org/10.25921/0e3r-6m43",false
"sourcenode_database_itrdb_russ088","Balshoia Anui",false,66.220000,165.420000,"",1991,1991,1492,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Balshoia Anui - LAGM - ITRDB RUSS088","Schweingruber, F.H.","https://doi.org/10.25921/bxh9-ft09",false
"sourcenode_database_itrdb_russ101","Nadim River",false,66.220000,71.670000,"",1990,1990,1740,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Nadim River - LASI - ITRDB RUSS101","Schweingruber, F.H.","https://doi.org/10.25921/p80g-a511",false
"sourcenode_database_itrdb_russ206","Sylakh",false,66.210400,123.004900,"",2007,2007,1719,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Lloyd - Sylakh - LAGM - ITRDB RUSS206","Lloyd, A.H.; Bunn, A.G.; Berner, L.T.","https://doi.org/10.25921/ctq1-za07",false
"sourcenode_database_itrdb_russ032","Nadim River B",false,66.130000,71.670000,"",1990,1990,1720,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Nadim River B - PCOB - ITRDB RUSS032","Schweingruber, F.H.","https://doi.org/10.25921/5fkb-5g29",false
"sourcenode_database_itrdb_russ033","Yevoyakha River",false,66.080000,77.680000,"",1990,1990,1752,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Yevoyakha River - PCOB - ITRDB RUSS033","Schweingruber, F.H.","https://doi.org/10.25921/e8rr-9559",false
"sourcenode_database_itrdb_russ082","Yevoyakha River",false,66.080000,77.680000,"",1990,1990,1671,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Yevoyakha River - LASI - ITRDB RUSS082","Schweingruber, F.H.","https://doi.org/10.25921/qwwd-2e68",false
"sourcenode_database_itrdb_russ122","Malchoyakha River",false,66.080000,77.680000,"",1990,1990,1780,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Malchoyakha River - LASI - ITRDB RUSS122","Schweingruber, F.H.","https://doi.org/10.25921/dsmx-8f48",false
"sourcenode_database_itrdb_swed017","Arjeplog",false,66.070000,17.980000,"",1978,1978,1634,"Picea abies (L.) H. Karst.",,,,"Schweingruber - Arjeplog - PCAB - ITRDB SWED017","Schweingruber, F.H.","https://doi.org/10.25921/7hsm-yg60",false
"sourcenode_unknown_On the long-term context for late twentieth century warming","Central Northwest Territories Composite",false,66.000000,-120.000000,"",2003,2003,1046,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Central Northwest Territories Composite - PCGL - ITRDB CANA322","D'Arrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/jkhq-ct94",false
"sourcenode_database_itrdb_russ054","Moma River",false,65.880000,145.300000,"",1991,1991,1591,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Moma River - LAGM - ITRDB RUSS054","Schweingruber, F.H.","https://doi.org/10.25921/sjw5-6050",false
"sourcenode_database_itrdb_russ145","Adycha river (slope)",false,65.800000,137.250000,"",1991,1991,1580,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Adycha river (slope) - LAGM - ITRDB RUSS145","Schweingruber, F.H.","https://doi.org/10.25921/qtdw-va05",false
"sourcenode_database_itrdb_russ146","Adycha river (bog)",false,65.800000,137.250000,"",1991,1991,1481,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Adycha river (bog) - LAGM - ITRDB RUSS146","Schweingruber, F.H.","https://doi.org/10.25921/qtjt-va17",false
"sourcenode_database_itrdb_russ040","Nonburg",false,65.600000,50.630000,"",1990,1990,1642,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Nonburg - PCOB - ITRDB RUSS040","Schweingruber, F.H.","https://doi.org/10.25921/spns-as72",false
"sourcenode_database_itrdb_russ041","Nonburg",false,65.600000,50.630000,"",1990,1990,1638,"Pinus sylvestris L.",,,,"Schweingruber - Nonburg - PISY - ITRDB RUSS041","Schweingruber, F.H.","https://doi.org/10.25921/gyt3-bk41",false
"sourcenode_database_itrdb_russ119","Nonburg",false,65.600000,50.630000,"",1990,1990,1603,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Nonburg - LASI - ITRDB RUSS119","Schweingruber, F.H.","https://doi.org/10.25921/ft3y-e177",false
"sourcenode_database_itrdb_russ037","Kheygiyakha River",false,65.500000,72.650000,"",1990,1990,1794,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Kheygiyakha River - PCOB - ITRDB RUSS037","Schweingruber, F.H.","https://doi.org/10.25921/vaz9-9693",false
"sourcenode_database_itrdb_russ123","Kozhim",false,65.450000,60.580000,"",1990,1990,1588,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Kozhim - LASI - ITRDB RUSS123","Schweingruber, F.H.","https://doi.org/10.25921/axh5-y162",false
"sourcenode_database_itrdb_russ084","Kheygiyakha River B",false,65.380000,72.870000,"",1990,1990,1767,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Kheygiyakha River B - LASI - ITRDB RUSS084","Schweingruber, F.H.","https://doi.org/10.25921/g09e-z189",false
"sourcenode_database_itrdb_cana117","Discovery Ridge (Trees less 200 years)",false,65.350000,-126.700000,"",1991,1991,1409,"Picea glauca (Moench) Voss",,,,"Szeicz - Discovery Ridge (Trees less 200 years) - PCGL - ITRDB CANA117","Szeicz, J.M.; MacDonald, G.M.","https://doi.org/10.25921/p6m9-dg97",false
"sourcenode_database_itrdb_cana118","Discovery Ridge (Trees grtr 200 years)",false,65.350000,-126.700000,"",1991,1991,1620,"Picea glauca (Moench) Voss",,,,"Szeicz - Discovery Ridge (Trees grtr 200 years) - PCGL - ITRDB CANA118","Szeicz, J.M.; MacDonald, G.M.","https://doi.org/10.25921/wcgd-tq26",false
"sourcenode_database_itrdb_russ097","Polui River Head B",false,65.350000,69.520000,"",1991,1991,1601,"Picea obovata Ledeb. = Picea abies (L.) H. Karst. subsp. obovata (Ledeb.) Hultén",,,,"Schweingruber - Polui River Head B - PCOB - ITRDB RUSS097","Schweingruber, F.H.","https://doi.org/10.25921/3j6a-ms90",false
"sourcenode_database_itrdb_cana154","Franklin Mountains",false,65.330000,-126.680000,"",1983,1983,1625,"Picea glauca (Moench) Voss",,,,"Jacoby - Franklin Mountains - PCGL - ITRDB CANA154","Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.","https://doi.org/10.25921/2d2a-x430",false
"sourcenode_database_itrdb_russ073","Zolotica",false,65.330000,41.120000,"",1990,1990,1594,"Pinus sylvestris L.",,,,"Schweingruber - Zolotica - PISY - ITRDB RUSS073","Schweingruber, F.H.","https://doi.org/10.25921/pkc3-en98",false
"sourcenode_database_itrdb_russ180","Muzhy-Settlement",false,65.320000,64.650000,"",1994,1994,1828,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.",,,,"Schweingruber - Muzhy-Settlement - LASI - ITRDB RUSS180","Schweingruber, F.H.","https://doi.org/10.25921/5aev-f807",false
"sourcenode_database_itrdb_russ100","Polui River Head",false,65.300000,69.680000,"",1991,1991,1674,"Pinus sylvestris L.",,,,"Schweingruber - Polui River Head - PISY - ITRDB RUSS100","Schweingruber, F.H.","https://doi.org/10.25921/ttna-mx09",false
"sourcenode_database_itrdb_ak060","Burnt Over",false,65.220000,-162.250000,"",2002,2002,1621,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Burnt Over - PCGL - ITRDB AK060","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/j13p-hz08",false
"sourcenode_database_itrdb_ak066","Hey Bear",false,65.220000,-162.220000,"",2002,2002,1533,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Hey Bear - PCGL - ITRDB AK066","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/07g3-de30",false
"sourcenode_database_itrdb_ak067","Hey Bear Upper",false,65.220000,-162.220000,"",2002,2002,1383,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Hey Bear Upper - PCGL - ITRDB AK067","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/0nc9-bc49",false
"sourcenode_database_itrdb_ak062","Death Valley",false,65.200000,-162.270000,"",2002,2002,1358,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Death Valley - PCGL - ITRDB AK062","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/gbzb-zd74",false
"sourcenode_database_itrdb_ak065","Gordon's Cat",false,65.200000,-162.200000,"",2002,2002,1400,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Gordon's Cat - PCGL - ITRDB AK065","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/keg3-6m90",false
"sourcenode_database_itrdb_ak057","Almond Butter Lower",false,65.180000,-162.200000,"",2002,2002,1607,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Almond Butter Lower - PCGL - ITRDB AK057","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/cn2b-8357",false
"sourcenode_database_itrdb_ak058","Almond Butter Upper",false,65.180000,-162.220000,"",2002,2002,1406,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Almond Butter Upper - PCGL - ITRDB AK058","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/k1hy-0k75",false
"sourcenode_database_itrdb_ak070","Windy Ridge Alaska",false,65.180000,-162.220000,"",2002,2002,1556,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Windy Ridge Alaska - PCGL - ITRDB AK070","D'Arrigo, R.D.; Mashig, E.; Frank, D.C.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/jfz0-p080",false
"sourcenode_unknown_On the long-term context for late twentieth century warming","Seward Composite",false,65.160000,-162.250000,"",2001,2001,1389,"Picea glauca (Moench) Voss",,,,"D'Arrigo - Seward Composite - PCGL - ITRDB AK115","D'Arrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.","https://doi.org/10.25921/6ebb-z374",false
"sourcenode_database_itrdb_russ091","Rossocha River",false,65.150000,149.430000,"",1991,1991,1555,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr",,,,"Schweingruber - Rossocha River - LAGM - ITRDB RUSS091","Schweingruber, F.H.","https://doi.org/10.25921/bdmb-hd79",false
